distrito,codigo_seccion,habitantes,mujer_sola_16_64,hombre_solo_16_64,mujer_sola_65omas,hombre_solo_65omas,mujer_con_menores,hombre_con_menores,pareja_16_64_sin_menores,pareja_1_65omas_sin_menores,pareja_con_1menor,pareja_con_2menores,pareja_con_3omas_menores,2adultos35omas_1joven_sin_menores,2adultos35omas_1joven_1menor,2adultos35omas_1joven_2omas_menores,3adultos_con_sin_menores,2adultos35omas_2jovenes_sin_menores,2adultos35omas_2jovenes_1menor,2adultos35omas_2jovenes_2omas_menores,4adultos_con_sin_menores,5omas_adultos,hogar_15omas,menores_solos
18. Villa de Vallecas,18006,449.0,29.0,45.0,33.0,10.0,15.0,1.0,54.0,50.0,25.0,20.0,3.0,22.0,13.0,3.0,32.0,19.0,6.0,5.0,19.0,45.0,0.0,0.0
18. Villa de Vallecas,18007,381.0,35.0,41.0,41.0,8.0,4.0,2.0,60.0,40.0,21.0,14.0,3.0,16.0,6.0,2.0,28.0,17.0,1.0,1.0,19.0,22.0,0.0,0.0
18. Villa de Vallecas,18008,454.0,30.0,40.0,47.0,17.0,8.0,1.0,64.0,57.0,20.0,13.0,2.0,28.0,16.0,3.0,42.0,11.0,2.0,1.0,21.0,30.0,1.0,0.0
18. Villa de Vallecas,18009,582.0,41.0,46.0,37.0,17.0,18.0,3.0,69.0,101.0,38.0,16.0,6.0,34.0,13.0,5.0,47.0,23.0,5.0,9.0,29.0,25.0,0.0,0.0
18. Villa de Vallecas,18010,374.0,17.0,27.0,39.0,10.0,4.0,1.0,41.0,53.0,23.0,14.0,5.0,25.0,10.0,3.0,38.0,9.0,4.0,0.0,14.0,37.0,0.0,0.0
18. Villa de Vallecas,18011,468.0,21.0,34.0,57.0,14.0,3.0,4.0,62.0,67.0,27.0,18.0,5.0,38.0,12.0,3.0,33.0,11.0,3.0,3.0,24.0,29.0,0.0,0.0
18. Villa de Vallecas,18012,601.0,45.0,39.0,70.0,20.0,20.0,2.0,61.0,107.0,31.0,20.0,5.0,45.0,17.0,5.0,46.0,11.0,2.0,0.0,33.0,22.0,0.0,0.0
18. Villa de Vallecas,18013,458.0,30.0,41.0,60.0,19.0,12.0,2.0,52.0,53.0,22.0,11.0,8.0,24.0,15.0,4.0,34.0,15.0,6.0,1.0,16.0,33.0,0.0,0.0
18. Villa de Vallecas,18014,549.0,42.0,44.0,56.0,18.0,11.0,0.0,64.0,75.0,29.0,24.0,4.0,37.0,6.0,7.0,39.0,20.0,2.0,2.0,35.0,34.0,0.0,0.0
18. Villa de Vallecas,18015,417.0,25.0,31.0,48.0,13.0,7.0,0.0,59.0,52.0,23.0,14.0,6.0,23.0,12.0,1.0,37.0,14.0,1.0,2.0,17.0,30.0,2.0,0.0
18. Villa de Vallecas,18016,501.0,35.0,46.0,43.0,19.0,17.0,1.0,59.0,70.0,37.0,23.0,7.0,29.0,12.0,8.0,37.0,8.0,4.0,4.0,15.0,27.0,0.0,0.0
18. Villa de Vallecas,18017,459.0,47.0,38.0,48.0,10.0,13.0,3.0,59.0,60.0,32.0,19.0,4.0,23.0,8.0,5.0,40.0,13.0,1.0,1.0,17.0,18.0,0.0,0.0
18. Villa de Vallecas,18018,738.0,68.0,57.0,66.0,19.0,22.0,0.0,114.0,82.0,55.0,37.0,6.0,48.0,10.0,2.0,53.0,28.0,8.0,3.0,21.0,39.0,0.0,0.0
18. Villa de Vallecas,18019,662.0,45.0,42.0,70.0,15.0,21.0,1.0,84.0,95.0,36.0,28.0,6.0,55.0,23.0,5.0,49.0,32.0,4.0,1.0,24.0,25.0,0.0,1.0
18. Villa de Vallecas,18020,567.0,52.0,33.0,33.0,14.0,8.0,3.0,74.0,86.0,25.0,28.0,4.0,50.0,18.0,4.0,57.0,46.0,6.0,0.0,15.0,10.0,0.0,1.0
18. Villa de Vallecas,18021,414.0,20.0,16.0,45.0,10.0,6.0,1.0,42.0,112.0,17.0,13.0,1.0,30.0,5.0,2.0,46.0,20.0,3.0,2.0,14.0,9.0,0.0,0.0
18. Villa de Vallecas,18022,555.0,36.0,44.0,70.0,15.0,20.0,2.0,65.0,72.0,40.0,18.0,5.0,36.0,11.0,4.0,48.0,14.0,6.0,2.0,15.0,32.0,0.0,0.0
18. Villa de Vallecas,18023,509.0,41.0,34.0,58.0,24.0,8.0,2.0,73.0,73.0,23.0,18.0,3.0,50.0,12.0,2.0,27.0,28.0,4.0,0.0,10.0,19.0,0.0,0.0
18. Villa de Vallecas,18024,396.0,24.0,21.0,58.0,9.0,4.0,1.0,26.0,101.0,16.0,14.0,2.0,27.0,6.0,3.0,34.0,16.0,4.0,0.0,12.0,18.0,0.0,0.0
18. Villa de Vallecas,18025,643.0,44.0,47.0,33.0,13.0,10.0,1.0,90.0,72.0,50.0,43.0,3.0,69.0,32.0,2.0,43.0,51.0,3.0,2.0,17.0,18.0,0.0,0.0
18. Villa de Vallecas,18026,528.0,20.0,34.0,39.0,12.0,10.0,2.0,53.0,76.0,22.0,24.0,7.0,47.0,14.0,9.0,61.0,27.0,6.0,2.0,26.0,37.0,0.0,0.0
18. Villa de Vallecas,18027,621.0,36.0,36.0,37.0,13.0,9.0,0.0,82.0,60.0,41.0,20.0,3.0,58.0,28.0,8.0,47.0,55.0,5.0,2.0,29.0,52.0,0.0,0.0
18. Villa de Vallecas,18028,778.0,38.0,38.0,85.0,29.0,9.0,3.0,71.0,176.0,40.0,25.0,4.0,74.0,10.0,3.0,68.0,41.0,6.0,2.0,28.0,27.0,0.0,1.0
18. Villa de Vallecas,18029,428.0,14.0,19.0,45.0,13.0,6.0,1.0,56.0,86.0,27.0,16.0,0.0,53.0,8.0,1.0,31.0,24.0,1.0,2.0,14.0,11.0,0.0,0.0
18. Villa de Vallecas,18030,325.0,11.0,20.0,53.0,9.0,7.0,1.0,30.0,67.0,15.0,19.0,3.0,18.0,7.0,2.0,34.0,11.0,2.0,0.0,9.0,7.0,0.0,0.0
18. Villa de Vallecas,18031,426.0,16.0,23.0,65.0,14.0,11.0,3.0,35.0,81.0,17.0,20.0,2.0,36.0,8.0,2.0,32.0,15.0,1.0,0.0,25.0,20.0,0.0,0.0
18. Villa de Vallecas,18032,550.0,29.0,34.0,71.0,26.0,9.0,0.0,45.0,114.0,31.0,20.0,2.0,37.0,9.0,4.0,59.0,19.0,5.0,1.0,21.0,13.0,1.0,0.0
18. Villa de Vallecas,18033,521.0,19.0,22.0,80.0,12.0,10.0,0.0,49.0,128.0,22.0,23.0,3.0,32.0,15.0,1.0,53.0,14.0,3.0,2.0,13.0,20.0,0.0,0.0
18. Villa de Vallecas,18034,533.0,30.0,23.0,77.0,16.0,9.0,3.0,58.0,132.0,29.0,25.0,2.0,32.0,5.0,0.0,43.0,19.0,1.0,0.0,17.0,12.0,0.0,0.0
18. Villa de Vallecas,18035,368.0,16.0,16.0,52.0,11.0,7.0,2.0,27.0,95.0,18.0,14.0,1.0,26.0,6.0,2.0,23.0,16.0,1.0,3.0,18.0,14.0,0.0,0.0
18. Villa de Vallecas,18036,480.0,21.0,32.0,40.0,15.0,8.0,1.0,57.0,60.0,16.0,22.0,2.0,61.0,9.0,1.0,50.0,49.0,4.0,0.0,15.0,17.0,0.0,0.0
18. Villa de Vallecas,18037,420.0,20.0,20.0,50.0,18.0,6.0,1.0,49.0,79.0,24.0,15.0,3.0,26.0,6.0,3.0,40.0,16.0,1.0,1.0,20.0,22.0,0.0,0.0
18. Villa de Vallecas,18038,352.0,26.0,21.0,34.0,8.0,11.0,1.0,25.0,58.0,18.0,10.0,4.0,20.0,9.0,4.0,45.0,14.0,1.0,0.0,18.0,25.0,0.0,0.0
18. Villa de Vallecas,18039,474.0,30.0,19.0,28.0,12.0,0.0,2.0,57.0,79.0,16.0,15.0,2.0,68.0,1.0,0.0,48.0,61.0,4.0,0.0,22.0,10.0,0.0,0.0
18. Villa de Vallecas,18040,845.0,45.0,37.0,57.0,15.0,15.0,4.0,89.0,129.0,57.0,79.0,16.0,95.0,16.0,3.0,71.0,67.0,8.0,0.0,18.0,22.0,0.0,2.0
18. Villa de Vallecas,18041,482.0,20.0,24.0,47.0,18.0,5.0,0.0,37.0,99.0,34.0,21.0,4.0,45.0,10.0,2.0,51.0,28.0,0.0,2.0,20.0,15.0,0.0,0.0
18. Villa de Vallecas,18042,701.0,55.0,60.0,45.0,12.0,17.0,3.0,116.0,53.0,55.0,35.0,6.0,66.0,10.0,4.0,67.0,36.0,3.0,3.0,32.0,22.0,0.0,1.0
18. Villa de Vallecas,18043,748.0,63.0,56.0,48.0,19.0,21.0,3.0,98.0,53.0,51.0,36.0,5.0,85.0,37.0,1.0,51.0,72.0,4.0,2.0,12.0,31.0,0.0,0.0
18. Villa de Vallecas,18044,471.0,12.0,11.0,28.0,15.0,4.0,2.0,70.0,90.0,18.0,15.0,1.0,66.0,4.0,4.0,30.0,65.0,3.0,0.0,16.0,17.0,0.0,0.0
18. Villa de Vallecas,18045,933.0,60.0,119.0,9.0,19.0,62.0,3.0,84.0,42.0,73.0,88.0,105.0,30.0,20.0,47.0,53.0,17.0,14.0,18.0,19.0,45.0,3.0,3.0
18. Villa de Vallecas,18046,732.0,72.0,127.0,8.0,10.0,30.0,3.0,115.0,30.0,57.0,29.0,15.0,45.0,36.0,7.0,44.0,26.0,3.0,4.0,19.0,50.0,1.0,1.0
18. Villa de Vallecas,18047,513.0,64.0,66.0,17.0,6.0,20.0,3.0,93.0,33.0,54.0,56.0,11.0,19.0,19.0,8.0,19.0,8.0,2.0,1.0,8.0,5.0,1.0,0.0
18. Villa de Vallecas,18048,473.0,23.0,22.0,37.0,3.0,3.0,1.0,49.0,83.0,18.0,23.0,1.0,65.0,15.0,1.0,46.0,47.0,1.0,1.0,18.0,16.0,0.0,0.0
18. Villa de Vallecas,18049,516.0,23.0,35.0,13.0,11.0,25.0,10.0,65.0,31.0,51.0,83.0,11.0,40.0,32.0,2.0,15.0,39.0,3.0,1.0,13.0,12.0,0.0,1.0
18. Villa de Vallecas,18050,969.0,128.0,138.0,11.0,3.0,41.0,5.0,158.0,43.0,107.0,119.0,10.0,30.0,26.0,8.0,35.0,27.0,3.0,3.0,29.0,45.0,0.0,0.0
18. Villa de Vallecas,18051,697.0,124.0,125.0,12.0,21.0,30.0,12.0,128.0,33.0,72.0,57.0,4.0,15.0,8.0,4.0,15.0,23.0,1.0,0.0,3.0,10.0,0.0,0.0
18. Villa de Vallecas,18052,767.0,88.0,87.0,5.0,6.0,45.0,6.0,154.0,24.0,87.0,58.0,20.0,47.0,11.0,11.0,41.0,20.0,11.0,5.0,15.0,26.0,0.0,0.0
18. Villa de Vallecas,18053,919.0,102.0,122.0,19.0,21.0,46.0,14.0,147.0,31.0,107.0,130.0,17.0,30.0,15.0,7.0,49.0,22.0,3.0,1.0,20.0,15.0,0.0,1.0
18. Villa de Vallecas,18054,1206.0,148.0,167.0,20.0,16.0,49.0,12.0,194.0,45.0,166.0,194.0,19.0,27.0,30.0,6.0,38.0,29.0,4.0,1.0,18.0,22.0,0.0,1.0
18. Villa de Vallecas,18055,728.0,80.0,91.0,21.0,9.0,34.0,11.0,99.0,27.0,108.0,111.0,25.0,23.0,12.0,3.0,29.0,15.0,4.0,0.0,15.0,11.0,0.0,0.0
18. Villa de Vallecas,18056,816.0,91.0,129.0,11.0,6.0,33.0,8.0,147.0,40.0,102.0,77.0,4.0,31.0,22.0,4.0,42.0,15.0,7.0,2.0,25.0,19.0,0.0,1.0
18. Villa de Vallecas,18057,1331.0,233.0,296.0,16.0,24.0,54.0,11.0,271.0,29.0,141.0,121.0,17.0,25.0,11.0,1.0,43.0,6.0,2.0,3.0,12.0,14.0,0.0,1.0
18. Villa de Vallecas,18058,1125.0,85.0,111.0,10.0,8.0,37.0,6.0,201.0,29.0,121.0,127.0,39.0,53.0,40.0,22.0,66.0,61.0,12.0,7.0,40.0,48.0,0.0,2.0
18. Villa de Vallecas,18059,952.0,94.0,124.0,22.0,6.0,44.0,7.0,155.0,30.0,126.0,117.0,22.0,45.0,20.0,14.0,43.0,27.0,7.0,5.0,16.0,27.0,1.0,0.0
18. Villa de Vallecas,18060,696.0,75.0,94.0,11.0,3.0,23.0,12.0,130.0,18.0,104.0,99.0,12.0,21.0,20.0,4.0,28.0,15.0,1.0,1.0,14.0,11.0,0.0,0.0
18. Villa de Vallecas,18061,665.0,87.0,91.0,12.0,6.0,30.0,4.0,138.0,31.0,96.0,85.0,9.0,17.0,11.0,0.0,16.0,17.0,3.0,0.0,9.0,3.0,0.0,0.0
18. Villa de Vallecas,18062,917.0,168.0,176.0,23.0,9.0,62.0,8.0,168.0,28.0,118.0,73.0,8.0,22.0,8.0,2.0,24.0,4.0,2.0,0.0,5.0,9.0,0.0,0.0
18. Villa de Vallecas,18063,587.0,69.0,81.0,11.0,2.0,29.0,8.0,94.0,14.0,77.0,96.0,10.0,20.0,13.0,9.0,26.0,14.0,1.0,1.0,4.0,8.0,0.0,0.0
18. Villa de Vallecas,18064,957.0,113.0,95.0,27.0,11.0,40.0,5.0,188.0,37.0,110.0,83.0,12.0,47.0,21.0,10.0,60.0,41.0,5.0,4.0,18.0,30.0,0.0,0.0
18. Villa de Vallecas,18065,1078.0,149.0,139.0,18.0,15.0,85.0,8.0,160.0,32.0,93.0,63.0,18.0,31.0,23.0,6.0,62.0,35.0,8.0,4.0,37.0,91.0,1.0,0.0
18. Villa de Vallecas,18066,835.0,103.0,111.0,8.0,9.0,29.0,9.0,127.0,29.0,109.0,135.0,11.0,33.0,18.0,7.0,35.0,19.0,4.0,3.0,15.0,20.0,0.0,1.0
18. Villa de Vallecas,18067,651.0,68.0,74.0,7.0,5.0,39.0,11.0,112.0,21.0,93.0,107.0,15.0,10.0,13.0,5.0,27.0,8.0,5.0,3.0,13.0,15.0,0.0,0.0
18. Villa de Vallecas,18068,603.0,101.0,121.0,15.0,4.0,33.0,3.0,116.0,14.0,57.0,55.0,7.0,9.0,13.0,4.0,23.0,4.0,2.0,2.0,10.0,10.0,0.0,0.0
18. Villa de Vallecas,18069,655.0,62.0,81.0,11.0,3.0,27.0,9.0,114.0,25.0,94.0,113.0,15.0,29.0,21.0,6.0,19.0,10.0,3.0,2.0,7.0,4.0,0.0,0.0
18. Villa de Vallecas,18070,565.0,75.0,56.0,6.0,7.0,21.0,8.0,98.0,21.0,61.0,85.0,10.0,37.0,13.0,1.0,21.0,25.0,1.0,0.0,10.0,9.0,0.0,0.0
18. Villa de Vallecas,18071,883.0,160.0,172.0,18.0,9.0,29.0,6.0,188.0,24.0,77.0,77.0,10.0,27.0,10.0,0.0,31.0,20.0,0.0,2.0,15.0,7.0,0.0,1.0
18. Villa de Vallecas,18072,685.0,137.0,126.0,11.0,11.0,24.0,4.0,142.0,24.0,69.0,56.0,7.0,10.0,10.0,2.0,30.0,8.0,0.0,1.0,8.0,5.0,0.0,0.0
18. Villa de Vallecas,18073,609.0,72.0,87.0,8.0,6.0,14.0,9.0,93.0,26.0,68.0,78.0,16.0,27.0,12.0,5.0,26.0,21.0,0.0,3.0,21.0,17.0,0.0,0.0
19. Vicálvaro,19001,751.0,49.0,91.0,13.0,16.0,41.0,7.0,89.0,24.0,48.0,47.0,64.0,36.0,18.0,40.0,43.0,22.0,8.0,15.0,27.0,50.0,1.0,2.0
19. Vicálvaro,19002,1043.0,82.0,78.0,63.0,13.0,18.0,6.0,132.0,118.0,74.0,118.0,23.0,78.0,36.0,15.0,61.0,63.0,2.0,2.0,19.0,41.0,1.0,0.0
19. Vicálvaro,19003,346.0,20.0,18.0,37.0,14.0,3.0,0.0,49.0,50.0,20.0,12.0,1.0,17.0,8.0,5.0,47.0,14.0,1.0,1.0,12.0,17.0,0.0,0.0
19. Vicálvaro,19004,356.0,33.0,29.0,39.0,11.0,2.0,2.0,44.0,53.0,18.0,13.0,4.0,23.0,6.0,1.0,19.0,11.0,1.0,3.0,18.0,26.0,0.0,0.0
19. Vicálvaro,19005,647.0,52.0,47.0,41.0,21.0,12.0,2.0,104.0,85.0,43.0,18.0,4.0,46.0,17.0,0.0,65.0,33.0,3.0,1.0,28.0,25.0,0.0,0.0
19. Vicálvaro,19006,489.0,29.0,41.0,32.0,20.0,12.0,1.0,80.0,68.0,35.0,21.0,3.0,47.0,8.0,0.0,38.0,17.0,3.0,5.0,15.0,14.0,0.0,0.0
19. Vicálvaro,19007,462.0,31.0,32.0,44.0,11.0,6.0,0.0,53.0,82.0,19.0,22.0,6.0,40.0,7.0,2.0,39.0,24.0,2.0,0.0,20.0,22.0,0.0,0.0
19. Vicálvaro,19008,519.0,29.0,37.0,56.0,18.0,21.0,2.0,43.0,70.0,32.0,20.0,2.0,40.0,11.0,7.0,54.0,18.0,6.0,4.0,23.0,26.0,0.0,0.0
19. Vicálvaro,19009,562.0,31.0,41.0,49.0,22.0,12.0,0.0,66.0,110.0,25.0,26.0,4.0,27.0,13.0,2.0,54.0,26.0,2.0,2.0,28.0,22.0,0.0,0.0
19. Vicálvaro,19011,517.0,32.0,36.0,62.0,18.0,8.0,1.0,64.0,93.0,28.0,16.0,1.0,34.0,6.0,2.0,44.0,19.0,7.0,2.0,20.0,24.0,0.0,0.0
19. Vicálvaro,19012,426.0,27.0,28.0,56.0,25.0,9.0,2.0,43.0,71.0,19.0,10.0,1.0,28.0,5.0,3.0,40.0,10.0,6.0,0.0,19.0,24.0,0.0,0.0
19. Vicálvaro,19014,571.0,35.0,44.0,44.0,11.0,11.0,3.0,82.0,82.0,27.0,19.0,6.0,51.0,11.0,8.0,56.0,23.0,4.0,4.0,23.0,27.0,0.0,0.0
19. Vicálvaro,19015,425.0,36.0,37.0,61.0,22.0,6.0,0.0,44.0,59.0,23.0,13.0,1.0,27.0,4.0,0.0,31.0,22.0,6.0,0.0,22.0,10.0,0.0,1.0
19. Vicálvaro,19016,361.0,18.0,20.0,46.0,13.0,10.0,0.0,50.0,56.0,14.0,10.0,1.0,26.0,9.0,4.0,30.0,12.0,2.0,0.0,19.0,21.0,0.0,0.0
19. Vicálvaro,19018,497.0,37.0,33.0,76.0,21.0,6.0,0.0,47.0,95.0,24.0,12.0,4.0,29.0,11.0,4.0,36.0,18.0,9.0,1.0,18.0,16.0,0.0,0.0
19. Vicálvaro,19019,411.0,25.0,31.0,52.0,16.0,7.0,1.0,42.0,89.0,12.0,9.0,2.0,28.0,3.0,1.0,49.0,8.0,6.0,0.0,12.0,17.0,0.0,1.0
19. Vicálvaro,19020,437.0,25.0,32.0,62.0,18.0,4.0,1.0,40.0,94.0,21.0,11.0,3.0,28.0,9.0,0.0,40.0,11.0,2.0,1.0,18.0,17.0,0.0,0.0
19. Vicálvaro,19021,542.0,24.0,35.0,89.0,30.0,8.0,0.0,62.0,112.0,17.0,9.0,2.0,33.0,11.0,3.0,46.0,12.0,5.0,0.0,21.0,23.0,0.0,0.0
19. Vicálvaro,19022,444.0,30.0,38.0,61.0,18.0,7.0,1.0,46.0,73.0,29.0,16.0,6.0,31.0,11.0,1.0,28.0,15.0,2.0,1.0,11.0,19.0,0.0,0.0
19. Vicálvaro,19023,439.0,23.0,31.0,57.0,17.0,9.0,2.0,55.0,65.0,22.0,15.0,0.0,31.0,7.0,3.0,39.0,10.0,2.0,7.0,21.0,23.0,0.0,0.0
19. Vicálvaro,19024,338.0,23.0,28.0,48.0,10.0,2.0,2.0,42.0,58.0,19.0,13.0,3.0,15.0,9.0,4.0,22.0,8.0,2.0,1.0,13.0,16.0,0.0,0.0
19. Vicálvaro,19025,428.0,27.0,30.0,63.0,18.0,4.0,3.0,49.0,66.0,26.0,12.0,0.0,24.0,8.0,3.0,31.0,18.0,6.0,1.0,18.0,19.0,1.0,1.0
19. Vicálvaro,19026,381.0,22.0,37.0,58.0,9.0,7.0,0.0,53.0,61.0,18.0,6.0,5.0,20.0,6.0,3.0,32.0,10.0,3.0,2.0,12.0,17.0,0.0,0.0
19. Vicálvaro,19027,385.0,22.0,26.0,42.0,7.0,5.0,1.0,50.0,60.0,23.0,18.0,8.0,24.0,8.0,1.0,36.0,10.0,2.0,1.0,18.0,22.0,0.0,1.0
19. Vicálvaro,19028,543.0,28.0,32.0,54.0,14.0,14.0,1.0,72.0,76.0,31.0,17.0,4.0,44.0,13.0,3.0,51.0,21.0,4.0,1.0,29.0,34.0,0.0,0.0
19. Vicálvaro,19029,362.0,21.0,31.0,36.0,13.0,11.0,0.0,41.0,52.0,20.0,20.0,7.0,23.0,7.0,1.0,36.0,10.0,2.0,2.0,15.0,14.0,0.0,0.0
19. Vicálvaro,19032,827.0,77.0,65.0,44.0,17.0,39.0,3.0,103.0,66.0,71.0,66.0,11.0,50.0,29.0,8.0,61.0,46.0,13.0,5.0,22.0,30.0,0.0,1.0
19. Vicálvaro,19033,748.0,51.0,39.0,44.0,18.0,6.0,3.0,86.0,90.0,29.0,33.0,7.0,113.0,22.0,2.0,43.0,102.0,4.0,1.0,24.0,29.0,1.0,1.0
19. Vicálvaro,19034,608.0,38.0,33.0,37.0,13.0,8.0,1.0,68.0,71.0,26.0,19.0,3.0,87.0,22.0,2.0,50.0,88.0,3.0,2.0,17.0,19.0,0.0,1.0
19. Vicálvaro,19035,583.0,37.0,38.0,48.0,9.0,3.0,1.0,73.0,74.0,18.0,22.0,1.0,79.0,16.0,1.0,47.0,68.0,2.0,0.0,17.0,28.0,1.0,0.0
19. Vicálvaro,19036,786.0,58.0,48.0,62.0,28.0,10.0,3.0,91.0,108.0,31.0,26.0,2.0,100.0,17.0,3.0,47.0,88.0,5.0,1.0,17.0,40.0,1.0,0.0
19. Vicálvaro,19037,727.0,30.0,52.0,47.0,22.0,7.0,3.0,106.0,84.0,26.0,14.0,1.0,102.0,19.0,2.0,63.0,99.0,2.0,4.0,14.0,27.0,3.0,0.0
19. Vicálvaro,19038,619.0,36.0,34.0,34.0,14.0,19.0,1.0,66.0,61.0,31.0,18.0,18.0,83.0,15.0,8.0,49.0,50.0,5.0,7.0,27.0,43.0,0.0,0.0
19. Vicálvaro,19039,538.0,28.0,26.0,21.0,5.0,9.0,1.0,97.0,48.0,27.0,22.0,4.0,57.0,19.0,6.0,59.0,45.0,3.0,3.0,27.0,27.0,4.0,0.0
19. Vicálvaro,19040,817.0,71.0,70.0,28.0,10.0,25.0,8.0,101.0,53.0,81.0,93.0,6.0,71.0,56.0,6.0,29.0,73.0,5.0,0.0,12.0,18.0,0.0,1.0
19. Vicálvaro,19041,573.0,53.0,46.0,22.0,11.0,24.0,8.0,81.0,47.0,70.0,72.0,7.0,27.0,30.0,6.0,29.0,23.0,2.0,0.0,6.0,9.0,0.0,0.0
19. Vicálvaro,19042,873.0,74.0,73.0,21.0,6.0,36.0,4.0,117.0,59.0,102.0,91.0,8.0,64.0,93.0,5.0,31.0,69.0,5.0,0.0,9.0,6.0,0.0,0.0
19. Vicálvaro,19043,491.0,33.0,30.0,32.0,19.0,6.0,5.0,61.0,51.0,23.0,20.0,1.0,59.0,15.0,6.0,37.0,61.0,4.0,1.0,13.0,14.0,0.0,0.0
19. Vicálvaro,19044,610.0,33.0,37.0,27.0,2.0,10.0,5.0,81.0,50.0,38.0,26.0,6.0,51.0,28.0,7.0,58.0,62.0,5.0,7.0,32.0,45.0,0.0,0.0
19. Vicálvaro,19045,591.0,35.0,48.0,16.0,6.0,20.0,3.0,85.0,33.0,67.0,92.0,6.0,45.0,38.0,5.0,32.0,34.0,4.0,2.0,10.0,9.0,0.0,1.0
19. Vicálvaro,19046,612.0,26.0,44.0,10.0,4.0,24.0,6.0,61.0,28.0,75.0,87.0,10.0,55.0,65.0,4.0,29.0,46.0,5.0,2.0,18.0,13.0,0.0,0.0
19. Vicálvaro,19047,891.0,75.0,77.0,24.0,4.0,37.0,8.0,124.0,60.0,99.0,99.0,9.0,51.0,79.0,16.0,41.0,51.0,2.0,1.0,17.0,16.0,1.0,0.0
19. Vicálvaro,19048,537.0,29.0,31.0,15.0,6.0,18.0,3.0,62.0,31.0,75.0,96.0,8.0,43.0,35.0,3.0,25.0,42.0,1.0,0.0,8.0,6.0,0.0,0.0
19. Vicálvaro,19049,765.0,62.0,81.0,28.0,9.0,34.0,8.0,101.0,51.0,92.0,86.0,11.0,55.0,48.0,4.0,39.0,41.0,3.0,0.0,8.0,4.0,0.0,0.0
19. Vicálvaro,19050,427.0,32.0,25.0,29.0,8.0,10.0,2.0,59.0,34.0,20.0,28.0,5.0,50.0,28.0,2.0,24.0,57.0,0.0,0.0,5.0,9.0,0.0,0.0
19. Vicálvaro,19051,669.0,50.0,51.0,15.0,5.0,26.0,11.0,86.0,31.0,76.0,96.0,14.0,47.0,51.0,4.0,33.0,47.0,4.0,1.0,9.0,12.0,0.0,0.0
19. Vicálvaro,19052,1265.0,138.0,230.0,10.0,3.0,38.0,8.0,311.0,17.0,197.0,113.0,13.0,47.0,40.0,5.0,43.0,19.0,4.0,1.0,16.0,10.0,0.0,2.0
19. Vicálvaro,19053,1005.0,84.0,105.0,4.0,6.0,31.0,7.0,225.0,16.0,135.0,96.0,22.0,43.0,20.0,10.0,51.0,34.0,12.0,2.0,37.0,63.0,0.0,2.0
19. Vicálvaro,19054,1001.0,67.0,133.0,4.0,4.0,24.0,11.0,252.0,21.0,169.0,153.0,16.0,38.0,30.0,7.0,31.0,20.0,5.0,1.0,5.0,10.0,0.0,0.0
19. Vicálvaro,19055,902.0,98.0,192.0,3.0,0.0,26.0,11.0,225.0,6.0,139.0,99.0,14.0,23.0,13.0,6.0,22.0,7.0,1.0,0.0,8.0,9.0,0.0,0.0
19. Vicálvaro,19056,996.0,93.0,156.0,2.0,1.0,26.0,10.0,256.0,16.0,178.0,124.0,17.0,22.0,24.0,8.0,31.0,17.0,3.0,0.0,8.0,4.0,0.0,0.0
20. San Blas-Canillejas,20001,849.0,70.0,90.0,87.0,27.0,20.0,2.0,127.0,127.0,42.0,26.0,2.0,49.0,16.0,5.0,51.0,24.0,6.0,3.0,36.0,38.0,1.0,0.0
20. San Blas-Canillejas,20002,589.0,44.0,44.0,24.0,10.0,19.0,6.0,82.0,53.0,61.0,41.0,3.0,60.0,27.0,2.0,25.0,51.0,6.0,1.0,12.0,17.0,1.0,0.0
20. San Blas-Canillejas,20003,438.0,36.0,31.0,70.0,9.0,6.0,1.0,54.0,64.0,24.0,10.0,3.0,24.0,10.0,3.0,31.0,21.0,3.0,1.0,18.0,19.0,0.0,0.0
20. San Blas-Canillejas,20006,348.0,30.0,21.0,39.0,14.0,3.0,2.0,46.0,34.0,8.0,14.0,4.0,25.0,9.0,4.0,37.0,12.0,4.0,1.0,16.0,25.0,0.0,0.0
20. San Blas-Canillejas,20007,630.0,40.0,45.0,67.0,23.0,15.0,1.0,87.0,80.0,31.0,19.0,2.0,44.0,16.0,7.0,51.0,23.0,6.0,1.0,26.0,44.0,1.0,1.0
20. San Blas-Canillejas,20008,490.0,21.0,40.0,57.0,8.0,11.0,1.0,72.0,57.0,34.0,19.0,5.0,41.0,12.0,6.0,30.0,19.0,5.0,2.0,14.0,35.0,0.0,1.0
20. San Blas-Canillejas,20009,327.0,18.0,23.0,44.0,6.0,6.0,0.0,35.0,65.0,22.0,9.0,4.0,24.0,4.0,0.0,30.0,8.0,2.0,1.0,13.0,13.0,0.0,0.0
20. San Blas-Canillejas,20010,271.0,15.0,16.0,36.0,10.0,6.0,0.0,37.0,46.0,13.0,7.0,2.0,16.0,2.0,1.0,22.0,14.0,1.0,2.0,11.0,13.0,1.0,0.0
20. San Blas-Canillejas,20011,275.0,17.0,16.0,34.0,9.0,3.0,0.0,29.0,53.0,15.0,11.0,4.0,28.0,4.0,0.0,23.0,2.0,1.0,0.0,12.0,14.0,0.0,0.0
